id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19785978,"Lovely, dog-friendly home located in amazing Seattle area!",138924514,Vacasa Washington,Other neighborhoods,Phinney Ridge,47.68053,-122.35346,Entire home/apt,245,2,41,2022-03-06,0.79,25,358,13,STR-OPLI-19-003453
19785981,Lovely oasis w/covered & furnished patio in a great Seattle neighborhood!,138924514,Vacasa Washington,Other neighborhoods,Fremont,47.66125,-122.35239,Entire home/apt,328,30,28,2022-02-25,0.60,25,365,7,STR-OPLI-19-003474
19785983,Space Needle view apartment w/ shared hot tub and pool!,138924514,Vacasa Washington,Downtown,Belltown,47.61597,-122.34661,Entire home/apt,196,1,46,2022-02-14,0.86,25,328,22,STR-OPLI-19-003358
19785986,Gorgeous suite w/shared hot tub and pool! Steps from Pike Place.,138924514,Vacasa Washington,Downtown,Pike-Market,47.60864,-122.34006,Entire home/apt,225,6,29,2021-12-29,0.52,25,326,15,STR-OPLI-20-000202
19785997,"Charming condo w/ shared pool, hot tub, and gym in the heart of Belltown",138924514,Vacasa Washington,Downtown,Belltown,47.61609,-122.34851,Entire home/apt,296,1,21,2022-02-13,0.40,25,309,4,STR-OPLI-19-003358
19786000,Bay view downtown condo w/shared hot tub and indoor pool!,138924514,Vacasa Washington,Downtown,Belltown,47.61352,-122.34695,Entire home/apt,485,1,58,2022-03-04,1.14,25,336,20,STR-OPLI-19-003461
19786006,"Downtown condo w/ gorgeous city views, shared hot tub, pool, and roof deck",138924514,Vacasa Washington,Downtown,Belltown,47.61387,-122.34875,Entire home/apt,344,1,55,2022-03-02,1.02,25,331,24,STR-OPLI-20-000181
19786008,"Corner view suite, walk to space needle, shared hot tub & pool!",138924514,Vacasa Washington,Downtown,Belltown,47.61377,-122.34779,Entire home/apt,126,1,32,2022-02-22,0.60,25,343,10,STR-OPLI-20-000134
19786009,Charming cottage in amazing Seattle neighborhood - only 15 minutes to downtown!,138924514,Vacasa Washington,Other neighborhoods,Ravenna,47.67924,-122.29086,Entire home/apt,313,30,35,2021-12-13,0.66,25,356,13,STR-OPLI-19-003336
19786016,Gorgeous apartment in business district w/ community hot tub and swimming pool,138924514,Vacasa Washington,Downtown,Belltown,47.61525,-122.34697,Entire home/apt,238,1,36,2022-02-27,0.97,25,357,23,STR-OPLI-20-000181
19786019,Lovely flat near the Space Needle and w/ a Walk Score of 97!,138924514,Vacasa Washington,Downtown,Central Business District,47.6125,-122.33076,Entire home/apt,242,3,27,2022-03-02,0.50,25,320,11,STR-OPLI-19-000059
19786036,"Downtown studio with perfect Walk Score, shared indoor pool, and hot tub!",138924514,Vacasa Washington,Downtown,Belltown,47.61587,-122.34732,Entire home/apt,190,30,24,2020-02-23,0.43,25,363,0,STR-OPLI-19-000411
19786039,Bay view apartment w/shared hot tub and indoor pool - near Pike Place Mark,138924514,Vacasa Washington,Downtown,Central Business District,47.6093,-122.33779,Entire home/apt,308,6,22,2021-12-10,0.39,25,341,4,STR-OPLI-20-000007
19786040,"Lovely downtown penthouse w/shared hot tub, sauna, and swimming pool!",138924514,Vacasa Washington,Downtown,Belltown,47.61548,-122.34874,Entire home/apt,206,30,43,2022-02-17,0.79,25,363,15,STR-OPLI-19-003446
19786042,"Bayview suite w/ great views, walk score of 100 & shared indoor pool & hot tub",138924514,Vacasa Washington,Downtown,Central Business District,47.60775,-122.33786,Entire home/apt,371,30,8,2021-05-22,0.17,25,349,1,STR-OPLI-19-003364
19786043,"Luxury suite with fitness center, features shared pool and hot tub",138924514,Vacasa Washington,Downtown,Central Business District,47.6085,-122.33815,Entire home/apt,284,6,32,2022-03-06,0.63,25,348,15,STR-OPLI-20-000007
19786059,"Ballard townhome w/ walk score of 95, 4 blocks from Market Street!",138924514,Vacasa Washington,Ballard,Adams,47.67185,-122.38352,Entire home/apt,340,2,34,2022-03-06,0.62,25,342,13,STR-OPLI-19-003405
19786065,Breathtaking home w/furnished deck near Alki Beach and minutes from downtown!,138924514,Vacasa Washington,West Seattle,Alki,47.57396,-122.41283,Entire home/apt,330,2,35,2022-02-21,0.69,25,336,15,STR-OPLI-19-003350
19786071,"Beautiful suite with bay views, includes shared hot tub and pool!",138924514,Vacasa Washington,Downtown,Pike-Market,47.60799,-122.33978,Entire home/apt,309,30,33,2021-07-20,0.62,25,363,3,STR-OPLI-20-000015
19804511,"Spacious Private Room in Magnolia, Seattle",133284367,Anna,Magnolia,Southeast Magnolia,47.64408,-122.38564,Private room,65,30,38,2018-08-26,0.67,1,260,0,
19824463,Great bedroom Cabin in the City-Cedar Park,51676305,Vanessa,Lake City,Cedar Park,47.73066,-122.28938,Private room,57,30,19,2021-12-31,0.34,1,354,2,
19831358,Midcentury modern launching pad,137379895,Tina,Magnolia,Southeast Magnolia,47.64851,-122.39341,Entire home/apt,175,30,25,2021-09-13,0.44,1,0,4,STR-OPLI-19-847966
19843399,Modern industrial guesthouse Ballard/Phinney Ridge,23094965,Naomi,Other neighborhoods,Phinney Ridge,47.68167,-122.36423,Entire home/apt,195,3,86,2021-12-29,1.53,1,91,22,STR-OPLI-19-001061
19844795,The Carriage House,3286649,Michael,West Seattle,Seaview,47.5591,-122.3877,Entire home/apt,54,30,59,2022-01-08,1.04,2,135,1,
19846180,The Ballard Jungalow,2080018,Cassie,Ballard,Loyal Heights,47.68763,-122.38112,Entire home/apt,399,30,4,2019-08-10,0.07,1,365,0,
19846504,"Queen Anne Bungalow - 2Bed/2Bath,AC, Full Kitchen",20180013,Andrew,Queen Anne,North Queen Anne,47.64504,-122.35206,Entire home/apt,178,3,351,2022-03-18,6.23,1,78,56,STR-OPLI-19-000251
19849588,Nice bedroom / private bath and balcony in Ballard,53466225,Gerard,Ballard,Adams,47.67229,-122.39183,Private room,100,30,32,2019-10-03,0.57,1,88,0,
19855651,Cozy 1 bedroom Daylight Basement Apartment,10235544,Scott (Aka Skip),Central Area,Leschi,47.59181,-122.29372,Entire home/apt,92,30,17,2021-09-24,0.30,2,216,2,
19872987,"Private, Convenient, Air Conditioned Whole House",22416652,Diana,Rainier Valley,Mount Baker,47.57122,-122.28592,Entire home/apt,189,30,1,2019-06-30,0.03,2,83,0,
19891890,Weekly Discounts - Apartment w/ Private Deck,6992010,Annie,Queen Anne,West Queen Anne,47.6385,-122.37257,Entire home/apt,95,2,185,2022-02-14,3.29,2,47,29,STR-OPLI-19-001590
19893618,Warm and Comfortable South Seattle Home,273140960,Debbie,Seward Park,Seward Park,47.55216,-122.26851,Entire home/apt,103,2,249,2022-03-16,4.53,1,324,47,STR-OPLI-19-001703
19894816,Charming Wallingford Cottage Apartment,21290502,Diana,Other neighborhoods,Wallingford,47.65371,-122.33994,Entire home/apt,86,3,128,2022-03-05,2.25,1,201,24,STR-OPLI-20-000143
19914644,"★ Clean, comfy, quiet private apartment! ★",141058204,Corey And Sandy,Other neighborhoods,Roosevelt,47.68108,-122.31915,Entire home/apt,95,30,132,2021-12-28,2.38,1,68,7,STR-OPLI-19-002669
19963333,Ballard Locks Home 5 bedroom 2 blocks from water!,35246779,Didi,Ballard,Adams,47.66997,-122.39379,Entire home/apt,95,30,118,2021-01-02,2.14,1,83,0,str-opli-19-003296
19966378,Awesome Apt. Near Seattle Center & Amazon Campus.,11383663,David,Queen Anne,Lower Queen Anne,47.63129,-122.35969,Entire home/apt,132,30,142,2022-01-28,2.52,2,267,35,STR-OPLI-19-002086
20012986,Hideaway with a View,18688599,Janet And Betty,Rainier Valley,Mount Baker,47.58853,-122.29135,Entire home/apt,150,3,127,2022-03-09,2.29,1,156,26,STR-OPLI-21-000172
20025666,Stay here and be near EVERYTHING!,86157147,Lyle,Downtown,First Hill,47.61281,-122.32899,Entire home/apt,129,3,268,2022-02-28,4.77,18,66,52,STR-OPLI-19-001277
20029802,Latona Guest Suite with A/C and Dedicated Parking,142248716,Brian,Other neighborhoods,Wallingford,47.65614,-122.32604,Entire home/apt,199,3,216,2022-03-07,3.86,2,0,29,STR-OPLI-19-000539
20033536,Intimate Fremont Cottage Loft With Staircase,40881069,Ty,Other neighborhoods,Fremont,47.66081,-122.3526,Entire home/apt,129,1,471,2022-03-21,8.39,1,182,92,STR-OPLI-19-002568
20034739,Michael Jackson/Freddie MercuryCORवागत हे svaagat he,85076667,Sabrina & Perry,Ballard,West Woodland,47.66812,-122.36149,Private room,59,30,25,2019-10-20,0.49,6,354,0,
20038601,Belltown Studio With King Bed,142337722,Terry,Cascade,South Lake Union,47.61864,-122.34563,Entire home/apt,143,5,160,2022-03-15,2.90,1,80,23,STR-OPLI-19-000731
20050709,"Beautiful, Emerald Room on Top of Queen Anne",5819249,Claire,Queen Anne,North Queen Anne,47.64203,-122.356,Private room,75,30,109,2021-06-15,1.93,2,43,4,STR-OPLI-19-003404
20071314,"Cozy, Opal Room on Top of Queen Anne Hill",5819249,Claire,Queen Anne,North Queen Anne,47.64242,-122.35562,Private room,75,30,67,2022-02-01,1.19,2,63,3,STR-OPLI-19-003404
20090813,Lake cottage @ Pritchard Beach - near down town,2470970,Rob,Rainier Valley,Dunlap,47.52744,-122.26109,Entire home/apt,85,30,214,2019-07-21,3.79,1,0,0,
20095739,HS4: Bright Bedroom in West Seattle,13701143,Ali,Delridge,Highland Park,47.53218,-122.35395,Private room,39,1,191,2022-03-18,3.37,11,336,52,STR-OPLI-19-000353
20096729,Private Entrance Your Own Suite near UW,142928226,Alice,Other neighborhoods,Wallingford,47.65664,-122.32701,Entire home/apt,84,1,69,2022-03-11,1.25,1,155,37,STR-OPLI-19-003214
20119509,Belltown Urban Oasis,340192,Angela,Downtown,Belltown,47.61653,-122.3486,Entire home/apt,70,120,0,,,3,109,0,
20137424,"Emerald House Fremont-w/ parking, no cleaning fee",56662173,Jim,Other neighborhoods,Fremont,47.65377,-122.35117,Entire home/apt,138,2,292,2022-03-15,5.98,1,87,75,STR-OPLI-19-001173
20138116,HS3: Lovely Bedroom in West Seattle,13701143,Ali,Delridge,Highland Park,47.53206,-122.35405,Private room,39,1,154,2021-11-28,2.72,11,235,34,STR-OPLI-19-000353
20141183,Queen Anne Private Courtyard Suite,31354928,Ken & Patti,Queen Anne,East Queen Anne,47.63611,-122.35632,Private room,87,2,211,2022-03-20,3.81,2,214,60,STR-OPLI-19-001624
20155839,"Wedgwood Cottage
  special discounted price",143424133,Robert & Dianne,Other neighborhoods,Wedgwood,47.68374,-122.28831,Entire home/apt,149,1,119,2022-03-16,2.15,1,293,44,Str-opli-19-001069
20165246,6349单房出租,28763024,Yoyo,Seward Park,Seward Park,47.54585,-122.26194,Private room,25,30,2,2022-02-28,0.05,7,23,1,
20169621,Modern Industrial Fremont Studio,11164643,Megan,Other neighborhoods,Fremont,47.65556,-122.34301,Entire home/apt,135,2,255,2022-03-08,4.53,2,119,80,STR-OPLI-19-000783
20176915,Downtown Retreat /WSCC,57590612,Tulika,Downtown,First Hill,47.61273,-122.32893,Entire home/apt,125,3,72,2022-03-21,1.31,1,67,14,STR-OPLI-19-000016
20189433,West Seattle Modern Retreat / Close to Downtown,751008,Elaine,West Seattle,North Admiral,47.57986,-122.37699,Entire home/apt,154,2,69,2022-02-21,1.27,2,156,25,STR-OPLI-20-000902
20192701,Alki Beach Oasis,18250886,Jay,West Seattle,Alki,47.57361,-122.41363,Entire home/apt,102,2,304,2022-03-21,5.42,2,0,76,STR-OPLI-19-003269
20213679,Seattle Retreat in Green Lake neighborhood,7074357,Anne,Other neighborhoods,Wallingford,47.67089,-122.32542,Entire home/apt,190,30,45,2021-12-21,0.97,1,58,1,
20237728,Contemporary BR & private bath w/Rainier views,2703575,Courtney,Rainier Valley,Columbia City,47.56725,-122.29019,Private room,38,30,16,2022-01-01,0.29,1,0,3,
20269058,Adjacent to Wa Convention Center 1bd View Condo,4874276,Sarah,Downtown,First Hill,47.61159,-122.32857,Entire home/apt,133,3,150,2022-03-15,2.67,9,142,43,STR-OPLI-19-002766
20279587,Cozy private room and bath in quiet Magnolia,65237421,Marti,Magnolia,Lawton Park,47.64871,-122.40155,Private room,80,2,148,2022-03-20,2.64,1,299,51,STR-OPLI-19-001097
20287404,Cozy Comfort on Phinney Ridge,108270305,Joyce,Other neighborhoods,Phinney Ridge,47.67523,-122.35332,Entire home/apt,68,30,113,2021-09-28,2.28,1,92,16,STR-OPLI-19-001257
20325051,Northwestern Home in Seattle,145005066,Vincent,Other neighborhoods,Greenwood,47.70369,-122.34966,Private room,36,1,192,2022-02-28,3.45,1,46,16,STR-OPLI-22-000282
20327028,Lincoln Park Tiny House,101285257,Jenny,West Seattle,Gatewood,47.53955,-122.39409,Entire home/apt,52,30,33,2022-02-23,0.59,2,204,2,
20328571,Private retreat on historic Queen Anne Hill,3725854,Jocelyn,Queen Anne,North Queen Anne,47.64164,-122.35732,Entire home/apt,145,30,131,2020-08-30,2.33,1,25,0,STR-OPLI-19-001256
20367435,"Short walk to UW, Spacious and Relaxing (29)",3074414,Melissa,University District,University District,47.65873,-122.31603,Entire home/apt,115,30,8,2021-08-22,0.15,87,274,1,
20379370,Seward Park Wisteria Cottage,145335954,Laree,Seward Park,Seward Park,47.53238,-122.26619,Entire home/apt,130,2,4,2022-02-06,0.75,1,345,4,STR-OPLI-22-000146
20425771,"Home w/ 5 beds near downtown, bus, lake, stadiums",141688566,Mt. Baker Home,Rainier Valley,Mount Baker,47.58232,-122.29629,Entire home/apt,199,30,167,2022-02-06,3.00,1,261,40,STR-OPLI-19-002899
20445446,Center UW Spacious  111,3074414,Melissa,University District,University District,47.66248,-122.31295,Entire home/apt,89,30,4,2019-10-21,0.07,87,232,0,
20455588,Comfortable 2 BR unit blocks from light Rail Train,145720154,Chima,Rainier Valley,Brighton,47.53899,-122.27698,Entire home/apt,136,2,151,2022-03-05,2.72,8,84,20,STR-OPLI-19-003006
20460194,Kick Back at the Blue Pine Cottage at Green Lake.,64476965,Jodi,Other neighborhoods,Green Lake,47.67421,-122.33027,Entire home/apt,160,2,154,2022-03-20,2.79,1,28,37,STR-OPLI-19-002285
20484691,Entire private unit A in U-district,35065561,Helen,University District,University District,47.67001,-122.31301,Entire home/apt,83,30,39,2021-11-22,0.70,3,11,6,STR-OPLI-20-000195
20497066,Pike Place Market Apt Water View and Balcony,117677707,David,Downtown,Central Business District,47.60626,-122.34187,Entire home/apt,211,1,403,2022-03-08,7.27,1,245,106,STR-OPLI-19-002281
20501756,Eclectic Eco-Conscious Studio in Ballard/Phinney,4957019,Cynthia,Ballard,West Woodland,47.66987,-122.36163,Private room,42,30,6,2020-03-01,0.11,1,156,0,
20520544,Charming Greenlake Craftsman w/ breakfast,2013576,Lee,Other neighborhoods,Wallingford,47.67013,-122.32388,Entire home/apt,182,2,92,2022-02-27,1.69,3,145,20,STR-OPLI-19-002144
20524168,Room in North Seattle on transit lines (long term),146531416,Janine,Northgate,Pinehurst,47.72933,-122.31506,Private room,40,30,12,2021-12-15,0.22,1,234,1,
20544121,Villa Italia,146699128,Lorraine,Other neighborhoods,North Beach/Blue Ridge,47.70278,-122.38085,Entire home/apt,130,30,14,2021-07-31,0.30,1,180,1,
20586623,West Seattle apartment in The Arroyos,104055570,Nancy,West Seattle,Fauntleroy,47.50592,-122.38329,Entire home/apt,99,30,18,2019-08-20,0.32,1,50,0,
20601895,Mid Century Admiral District Flat with Sauna,12938596,Katie,West Seattle,North Admiral,47.57943,-122.39667,Entire home/apt,85,2,276,2021-10-04,5.17,1,105,26,STR-OPLI-19-002433
20604731,Hidden Gem in Classy North Capitol Hill,76257497,Suzanne,Capitol Hill,Stevens,47.63494,-122.30598,Entire home/apt,145,30,73,2020-02-18,1.32,1,0,0,STR-OPLI-19-002552
20606159,Open 1 Bedroom Central District Apartment,9621755,Seth,Central Area,Minor,47.60307,-122.30717,Entire home/apt,91,2,151,2022-03-17,3.15,1,16,38,STR-OPLI-19-002746
20641402,Fauntlee Hills MIL with View,2488409,Max,West Seattle,Fauntleroy,47.52267,-122.383,Entire home/apt,79,30,59,2020-01-20,1.07,1,17,0,STR-OPLI-19-003298
20647832,Beautiful elegant Ravenna house,57465462,Fifi,University District,University District,47.6694,-122.31898,Entire home/apt,250,4,82,2022-03-13,1.52,3,42,26,STR-OPLI-19-001619
20663660,Bright & Spacious Short Walk to UW  (36),3074414,Melissa,University District,University District,47.65655,-122.31774,Entire home/apt,120,30,6,2021-12-22,0.11,87,239,1,
20666810,Golden Solarium in the Heart of Fremont,14107195,Jean-Sébastien,Other neighborhoods,Fremont,47.65597,-122.35122,Entire home/apt,599,5,7,2021-12-28,0.13,2,149,1,STR-OPLI-19-001250
20667591,Ballard HQ2: Walk everywhere!,2033580,Anthony,Ballard,Adams,47.67398,-122.39042,Entire home/apt,85,30,102,2022-02-11,1.84,3,4,1,
20677875,Magnolia - large studio - convenient to downtown,21657484,Chad,Magnolia,Southeast Magnolia,47.64608,-122.38528,Private room,85,1,152,2022-03-20,3.04,1,9,33,STR-OPLI-19-001375
20692613,Private Guest House in Matthews Beach with Hot Tub,72507096,Tiffani,Lake City,Matthews Beach,47.69477,-122.27844,Entire home/apt,149,2,161,2022-03-06,2.94,1,57,38,STR-OPLI-20-001147
20696304,Art-Filled Industrial Loft in South Lake Union,4335914,Chasten,Cascade,South Lake Union,47.62171,-122.33888,Entire home/apt,150,2,340,2022-03-20,6.19,1,209,72,STR-opli-19-003227
20697098,Gorgeous Walk-Up w/Roof Deck & Light Rail to UW,12367586,Elisabeth And Joe,Rainier Valley,Columbia City,47.55874,-122.28328,Entire home/apt,161,2,32,2020-03-08,0.58,1,15,0,STR-OPLI-22-000052
20729321,REFRESHED! Greenwood 2BR: Simple+Great Location,385021064,Justin,Other neighborhoods,Greenwood,47.70272,-122.34705,Entire home/apt,82,2,105,2022-02-27,1.89,4,78,26,STR-OPLI-19-003904
20758418,Modern Home & Rooftop Patio!,9106037,Ashok Kumar,Central Area,Leschi,47.59318,-122.29666,Private room,89,30,15,2018-08-20,0.27,1,89,0,
20759864,Treetop Retreat in heart of Greenwood,51517056,Keith & Lauren,Other neighborhoods,Greenwood,47.69325,-122.35406,Entire home/apt,133,30,36,2022-01-01,0.70,1,278,2,STR-OPLI-22-000216
20763717,West Seattle single room with full bed,6199233,Vanessa,Delridge,High Point,47.54913,-122.37492,Private room,50,30,0,,,1,0,0,
20774329,Modern Luxury with Water view: 8 min Space Needle.,144703346,Vidya,Queen Anne,West Queen Anne,47.6329,-122.3712,Entire home/apt,260,1,195,2022-03-02,3.55,1,258,45,STR-OPLI-19-002898
20796522,Seattle Private Bed&Bath Suite - Walk Everywhere!,2504722,Kate,Other neighborhoods,Wallingford,47.663,-122.33022,Private room,105,30,236,2020-03-15,4.29,1,0,0,STR-OPLI-19-003171
20803201,Light FiIled Lux Seattle Apt Near to Space Needle,6746292,Susie,Queen Anne,West Queen Anne,47.63843,-122.36715,Entire home/apt,519,1,48,2022-03-22,1.02,3,84,35,STR-OPLI-19-000448
20805317,Cozy 1 bedroom and 1 bath in the heart of Fremont,149182566,Tuan,Other neighborhoods,Fremont,47.65382,-122.35193,Private room,75,30,66,2021-11-14,1.20,1,45,3,19-000973
20831049,"Superb location, lovely studio, nr Volunteer Park",126687649,Anne,Capitol Hill,Broadway,47.62423,-122.31749,Entire home/apt,70,30,93,2022-01-31,1.71,1,1,4,STR-OPLI-19-002700
20831082,"Alki Beach Getaway, Near downtown Seattle",149435895,Allyson,West Seattle,Alki,47.57682,-122.4136,Entire home/apt,95,2,169,2022-03-01,3.08,2,111,47,STR-OPLI-19-002662
20834662,Garage Mahal!,149256684,James,Other neighborhoods,Greenwood,47.70451,-122.36026,Entire home/apt,138,2,111,2022-02-28,2.20,1,67,31,STR-OPLI-19-003313
20851050,Phinney Ridge Overlook Getaway,2108395,Tracy,Other neighborhoods,Phinney Ridge,47.66332,-122.35701,Entire home/apt,75,2,90,2022-03-21,1.64,1,87,29,STR-OPLI-19-002589
20883221,Unique Seattle Home with Rooftop Deck,22588057,Darcie,Rainier Valley,Columbia City,47.55991,-122.28089,Entire home/apt,300,30,15,2021-11-28,0.30,3,237,2,STR-OPLI-20-001199
20889482,Genesse Hills Daylight Basement Suite,28474312,Pam & Byron,West Seattle,North Admiral,47.57615,-122.40274,Entire home/apt,64,1,436,2022-03-09,7.93,1,24,83,STR-OPLI-19-000399
20920840,Private Apartment with a Beautiful View,14557091,Lisa,West Seattle,Gatewood,47.53973,-122.3822,Entire home/apt,129,30,34,2021-10-09,0.62,1,217,12,STR-OPLI-20-001081
20942684,Urban Retreat- walk to the beach!,16913534,Stephanie,Rainier Valley,Mount Baker,47.58112,-122.29162,Entire home/apt,105,30,13,2022-02-07,0.25,1,240,1,STR-OPLI-19-002797
20948220,"Radiant, Low-Key Apartment in Georgetown",2013576,Lee,Other neighborhoods,Georgetown,47.54584,-122.32021,Entire home/apt,164,2,298,2022-03-15,5.42,3,175,77,STR-OPLI-19-002144
20978960,Clean & Modern Seattle,97217149,My Nhung,Beacon Hill,Mid-Beacon Hill,47.55694,-122.31354,Entire home/apt,80,2,274,2022-02-20,5.23,2,281,33,STR-OPLI-19-001209
20983058,Webster Street Guest Suite,149757297,Ken & Evie,Delridge,Riverview,47.53518,-122.35203,Entire home/apt,106,3,163,2022-03-20,3.07,2,113,29,STR-OPLI-19-001791
20995122,The Wedgwood Nest,66372443,Sara,Other neighborhoods,Bryant,47.67919,-122.2869,Entire home/apt,80,2,120,2022-03-18,2.25,1,112,23,STR-OPLI-19-002500
21010058,Minimalist Zen Guest Suite in Green Lake Home,3105372,Eleanora,Other neighborhoods,Green Lake,47.67329,-122.32209,Entire home/apt,96,2,219,2022-03-20,4.44,1,37,79,STR-OPLI-20-001239
21014515,SPECTACULAR PUGET SOUND VIEWS,3792761,Kimberly,Queen Anne,West Queen Anne,47.63112,-122.36782,Entire home/apt,375,2,77,2022-03-06,1.41,1,152,28,STR-OPLI-19-001614
21039284,5 Star🌟Superhost☆West Seattle Gem🌟Walk to Beach,101315084,Skye,West Seattle,Seaview,47.55491,-122.39449,Entire home/apt,133,3,55,2022-01-17,1.02,1,0,7,STR-OPLI-19-002984
21080282,"Sunny Tiny House, Deck, Garden & Parking",43966654,Jon & Barb,Magnolia,Southeast Magnolia,47.64645,-122.38314,Entire home/apt,77,1,536,2022-03-21,9.96,1,68,118,STR-OPLI-19-001082
21082007,"Luxurious Room in Queen Anne, private suite",5308727,John,Queen Anne,North Queen Anne,47.64838,-122.37335,Private room,175,30,32,2020-02-16,0.68,3,179,0,839686
21083795,Spectacular Views from a Waterfront Condo near Pike Place,151988464,NJ And Sandy,Downtown,Pike-Market,47.60888,-122.3437,Entire home/apt,196,3,139,2022-02-27,2.59,1,241,15,STR-OPLI-19-002785
21105396,"Oasis w/ heated indoor pool, hot tub & lake views",1204290,Ian,Lake City,Cedar Park,47.72801,-122.28372,Entire home/apt,879,6,27,2021-12-12,0.58,1,283,6,STR-OPLI-20-000146
21108046,Quiet private room in Wallingford home for females,113884226,Cindy,Other neighborhoods,Wallingford,47.6512,-122.33288,Private room,30,30,17,2021-11-22,0.54,1,0,4,STR-OPLI-19-001294
21114155,Quiet West Seattle Retreat,83196787,Lori & Greg,West Seattle,Fauntleroy,47.53029,-122.38871,Entire home/apt,129,2,9,2018-06-27,0.17,2,129,0,STR-OPLI-19-001272
21121860,Modern and Inviting Green Lake Loft,2645609,Marc,Other neighborhoods,Green Lake,47.67444,-122.32876,Entire home/apt,80,4,182,2022-02-08,3.35,1,9,9,STR-OPLI-20-001064
21148583,Columbia City Garden Apartment Newly Remodeled !,68052625,Maura,Rainier Valley,Columbia City,47.56132,-122.27762,Entire home/apt,103,30,9,2022-01-31,0.21,1,84,2,
21155590,"Alki Beach Apartment, Near Downtown Seattle",149435895,Allyson,West Seattle,Alki,47.57682,-122.4136,Entire home/apt,77,30,90,2022-02-26,1.67,2,21,5,
21170317,Queen Anne Classic,62648116,Steve,Queen Anne,East Queen Anne,47.6366,-122.35635,Entire home/apt,445,30,25,2020-10-16,0.48,1,7,0,STR-OPLI-19-002763
21175123,Views of the Space Needle & Lake Union w/ Parking!,113311459,Brian,Cascade,South Lake Union,47.63604,-122.32856,Entire home/apt,346,2,285,2022-02-04,5.27,1,104,62,STR-OPLI-19-001478
21176143,Cozy Garden Cottage,17167788,Gabriella & Paul,Other neighborhoods,Greenwood,47.70105,-122.35838,Entire home/apt,101,1,260,2022-03-09,4.81,1,2,72,STR-OPLI-19-002910
21188538,Cozy Home by UW & SEA Chd's - Entire Upstairs Unit,86391649,Anna,Other neighborhoods,Ravenna,47.68046,-122.29935,Entire home/apt,140,2,122,2022-03-07,2.32,1,25,26,STR-OPLI-19-003062
21199701,Urban Oasis in hip Columbia City,49209595,Sam,Rainier Valley,Columbia City,47.55714,-122.28727,Entire home/apt,175,2,95,2022-02-20,1.82,1,256,18,STR-OPLI-21-000316
21203818,Charming townhome on the west side of Queen Anne,45043494,Wendy,Queen Anne,West Queen Anne,47.6372,-122.37347,Private room,50,30,14,2022-02-01,0.26,1,222,4,
21205931,Colorful and Stylish Studio with a Private Garden,13110325,Bob & Jeanette,Northgate,Pinehurst,47.70866,-122.31316,Entire home/apt,100,2,162,2022-03-07,3.01,1,236,30,STR-OPLI-19-002387
21213854,Judi's Place on the lake (family comfortable),8636983,Amy,Other neighborhoods,Phinney Ridge,47.66937,-122.34043,Entire home/apt,150,2,164,2021-10-11,3.34,1,0,38,STR-OPLI-19-000660
21214526,Charming Upper Fremont Studio+,153268056,James,Other neighborhoods,Fremont,47.66372,-122.34885,Entire home/apt,129,2,111,2022-03-21,2.15,1,29,19,STR-OPLI-19-001649
21219909,Full 4 bed 2 bath home for up to 8 guests,3600414,Steve,Rainier Valley,Dunlap,47.528751,-122.265511,Entire home/apt,151,30,2,2022-01-22,0.04,1,216,1,STR-OPLI-21-001300
21242363,Panoramic Views 3-Bedroom Suite,84358304,David,West Seattle,North Admiral,47.5877,-122.39207,Entire home/apt,395,2,33,2021-09-06,0.63,2,0,7,STR-OPLI-19-000038
21252736,Green Lake Guest Suite - 1 Block to Lake,17269911,Rob,Other neighborhoods,Green Lake,47.67421,-122.33314,Entire home/apt,84,1,318,2022-03-18,5.96,6,118,63,STR-BB-OPLI-19-000010
21267688,2 Queen Bedrooms - Seattle Craftsman Private Floor,6483877,Brad,Other neighborhoods,Phinney Ridge,47.67841,-122.36101,Entire home/apt,199,30,17,2019-07-11,0.31,1,87,0,
21298775,Entire Guest House on Waterfront Lake Washington,65430246,Cristiany & Todd,Rainier Valley,Rainier Beach,47.51168,-122.24554,Entire home/apt,179,30,72,2022-02-28,1.42,1,174,3,STR-OPLI-19-001154
21322533,❤180° Waterfront Acre Views @ vacationloghome•com,24702474,Wesley,Rainier Valley,Mount Baker,47.58814,-122.28696,Entire home/apt,549,30,3,2018-02-12,0.06,1,337,0,
21326029,"Cozy Hawk's Nest, features a roof top deck!",154379764,Suzanne,West Seattle,Alki,47.57497,-122.41518,Entire home/apt,100,30,82,2022-01-08,1.53,1,151,15,STR-OPLI-19-001960
21357272,New & contemporary in prime Seattle neighborhood,31280,Le,Capitol Hill,Broadway,47.62477,-122.31563,Entire home/apt,124,2,190,2022-03-08,3.53,2,109,17,STR-OPLI-21-000170
21366399,Charming Spacious Greenwood 3BR! North Seattle,385021064,Justin,Other neighborhoods,Greenwood,47.70244,-122.34696,Entire home/apt,83,30,28,2021-12-01,0.53,4,170,3,STR-OPLI-21-000831
21372033,Seattle Bright 3BR with Backyard,26679238,Vela,Rainier Valley,Brighton,47.53549,-122.27615,Entire home/apt,150,30,57,2022-03-01,1.06,2,248,2,
